fecha,teu_movilizados,tiempo_espera_h,buques_en_puerto,clima_codigo,turno
2026-07-14,15587,7.7301894506649305,5,2,Nocturno
2026-07-15,17677,14.292205082914581,2,2,Mixto
2026-07-16,11906,9.136347258411986,10,2,Mixto
2026-07-17,14918,13.674772886653887,4,2,Mixto
2026-07-18,4117,8.902512816169626,5,0,Nocturno
2026-07-19,16521,3.875541472436428,4,0,Nocturno
2026-07-20,19855,8.901203480901538,2,2,Mixto
2026-07-21,12567,2.4062217526071112,11,0,Mixto
2026-07-22,6268,2.638824523276174,8,1,Nocturno
2026-07-23,4685,2.619312406170897,9,0,Mixto
2026-07-24,18343,1.171538378495061,2,0,Diurno
2026-07-25,3880,3.118014089847379,10,0,Diurno
2026-07-26,9310,5.941704343964207,10,0,Nocturno
2026-07-27,7657,2.009628033619527,2,2,Diurno
2026-07-28,5772,1.0862802158994125,9,0,Nocturno
2026-07-29,9114,2.571805489635689,5,0,Diurno
2026-07-30,17987,14.104812445411964,4,1,Nocturno
2026-07-31,14620,8.358928009691219,8,2,Diurno
2026-08-01,11918,7.090330281687471,3,1,Nocturno
2026-08-02,18354,7.820201980379214,4,0,Diurno
2026-08-03,16890,8.767319808987617,10,0,Mixto
2026-08-04,4629,2.5096363164874136,6,1,Nocturno
2026-08-05,14816,9.186591208781618,7,1,Mixto
2026-08-06,9850,12.679127253016084,4,0,Nocturno
2026-08-07,4338,8.849034368104505,4,1,Nocturno
2026-08-08,9045,13.362667181748021,9,0,Nocturno
2026-08-09,11380,2.9352229505873924,4,0,Mixto
2026-08-10,19248,12.562408741538805,11,2,Nocturno
2026-08-11,11336,10.276600271608302,5,1,Nocturno
2026-08-12,18929,9.451408403881652,8,2,Nocturno
2026-08-13,18048,9.242826568071383,10,0,Diurno
2026-08-14,3531,2.6652450311454836,4,2,Mixto
2026-08-15,12548,9.987194187510394,7,2,Nocturno
2026-08-16,13202,6.582922619601346,4,0,Mixto
2026-08-17,13363,1.8855937721922995,4,0,Mixto
2026-08-18,10225,3.8735854549187545,7,2,Diurno
2026-08-19,12818,7.1960915755821855,2,2,Mixto
2026-08-20,3724,14.901693471617879,2,1,Diurno
2026-08-21,11994,7.029325022197146,5,2,Mixto
2026-08-22,9524,3.096897123496301,4,1,Diurno
2026-08-23,19539,13.623933765450229,8,2,Diurno
2026-08-24,18002,1.4933267218649644,8,1,Mixto
2026-08-25,10878,2.7741757929136748,5,2,Mixto
2026-08-26,17513,7.63214768680236,8,0,Nocturno
2026-08-27,14804,2.298901546336613,5,0,Diurno
2026-08-28,8276,9.002199511951845,9,2,Mixto
2026-08-29,7152,3.2087392826891956,5,2,Nocturno
2026-08-30,7341,10.112004326741229,3,2,Mixto
2026-08-31,9008,2.6472994094207793,11,0,Diurno
2026-09-01,12020,12.341459872612138,5,2,Nocturno
2026-09-02,14963,11.273620244658733,11,0,Mixto
2026-09-03,15400,13.955644245923715,4,2,Nocturno
2026-09-04,11513,1.9578504209402825,6,2,Mixto
2026-09-05,8170,8.774157612770242,5,2,Mixto
2026-09-06,11713,10.923950221601118,11,0,Diurno
2026-09-07,13482,13.637302877017156,7,1,Nocturno
2026-09-08,3351,7.748755169136094,4,2,Mixto
2026-09-09,6030,14.318419867494661,4,0,Mixto
2026-09-10,5735,2.7147101893453645,5,2,Nocturno
2026-09-11,5360,7.065209100514891,4,0,Nocturno
2026-09-12,5900,4.544408165987698,4,0,Nocturno
2026-09-13,12045,3.1754340185553316,5,1,Nocturno
2026-09-14,7822,5.014948862071321,11,2,Diurno
2026-09-15,13689,10.30605311421706,9,2,Diurno
2026-09-16,7520,7.764834616553225,8,0,Diurno
2026-09-17,9652,3.541683081386429,2,2,Nocturno
2026-09-18,15981,1.4440763989620768,5,1,Diurno
2026-09-19,10956,13.928996648054227,7,2,Mixto
2026-09-20,15689,5.397904655273585,8,0,Diurno
2026-09-21,5509,2.7861914483090082,11,0,Mixto
2026-09-22,13149,3.0460669623599763,10,0,Mixto
2026-09-23,14027,4.547962851542686,2,2,Diurno
2026-09-24,3010,4.231369314724128,2,0,Mixto
2026-09-25,16061,4.913702103889227,3,0,Mixto
2026-09-26,18718,4.157139773482317,5,2,Diurno
2026-09-27,19625,7.02905386599722,3,2,Mixto
2026-09-28,11731,11.718451313228057,8,0,Diurno
2026-09-29,12954,1.3805052247648348,11,0,Nocturno
2026-09-30,14831,3.666478099487637,9,0,Nocturno
2026-10-01,4152,10.967803974661287,2,0,Mixto
2026-10-02,13583,3.08432429842495,11,1,Mixto
2026-10-03,6387,11.3786122615741,9,1,Mixto
2026-10-04,11623,8.207333924643084,11,0,Diurno
2026-10-05,19566,13.34260863592246,10,2,Nocturno
2026-10-06,18969,1.1422397201665844,10,2,Nocturno
2026-10-07,16086,11.9809916372512,3,1,Nocturno
2026-10-08,4466,9.01095257123877,4,1,Nocturno
2026-10-09,4869,7.5643005095095335,10,1,Mixto
2026-10-10,15155,3.0400753479118685,9,2,Nocturno
2026-10-11,3665,4.276885101903835,5,1,Nocturno
2026-10-12,15159,12.004419400631061,6,2,Mixto
2026-10-13,11427,3.0861240903393554,5,2,Mixto
2026-10-14,10178,8.382857812389783,6,1,Diurno
2026-10-15,16967,3.9068156596917643,2,0,Mixto
2026-10-16,4443,7.849805549877923,3,0,Nocturno
2026-10-17,14610,4.566365161686216,3,2,Nocturno
2026-10-18,3923,5.915562387993311,6,2,Nocturno
2026-10-19,14871,12.23421887218287,3,1,Diurno
2026-10-20,11602,1.5196425990124072,2,0,Diurno
2026-10-21,14463,13.940172813162539,11,1,Diurno
2026-10-22,5736,5.47134644817417,6,0,Mixto
2026-10-23,18156,9.344586875157184,3,2,Nocturno
2026-10-24,5371,4.1045618759612825,3,1,Diurno
2026-10-25,12336,6.022292015223244,2,2,Nocturno
2026-10-26,13426,7.435314725161181,11,1,Diurno
2026-10-27,7850,10.642453047094612,4,1,Mixto
2026-10-28,8823,13.223262480775709,3,2,Mixto
2026-10-29,9967,13.125812077885731,8,2,Nocturno
2026-10-30,12112,5.718126016577578,9,1,Nocturno
2026-10-31,7179,2.2419684637679396,10,0,Diurno
2026-11-01,15805,13.950260972196293,9,1,Nocturno
2026-11-02,7306,1.429748043444695,7,2,Nocturno
2026-11-03,3622,13.33490475827683,9,2,Nocturno
2026-11-04,7772,1.36151605107344,2,1,Nocturno
2026-11-05,8385,14.672688661344415,10,2,Nocturno
2026-11-06,15308,1.1560623046202245,9,1,Nocturno
2026-11-07,10093,1.2379889378120807,4,1,Mixto
2026-11-08,12198,8.121958268236112,3,2,Diurno
2026-11-09,7033,10.334777786987786,10,1,Mixto
2026-11-10,16889,5.938937303476034,4,2,Nocturno
2026-11-11,10825,9.482555257149535,7,1,Nocturno
2026-11-12,5850,12.841998944515625,3,0,Nocturno
2026-11-13,15745,12.138180460985051,6,1,Nocturno
2026-11-14,3100,13.377103119296006,7,2,Diurno
2026-11-15,11095,3.228274546162976,10,0,Diurno
2026-11-16,8271,4.144911166060873,5,2,Nocturno
2026-11-17,11929,9.227986309492406,11,0,Diurno
2026-11-18,7862,11.131371498898162,10,1,Mixto
2026-11-19,8929,2.5030804130490267,8,0,Diurno
2026-11-20,8416,3.458858775216971,10,2,Nocturno
2026-11-21,17353,13.92103279754557,4,1,Nocturno
2026-11-22,7793,1.3617358672709272,10,0,Nocturno
2026-11-23,15149,6.625103541378843,8,0,Mixto
2026-11-24,5688,3.9519814129221653,8,1,Nocturno
2026-11-25,13814,11.84051300454864,7,2,Nocturno
2026-11-26,19497,13.090198935393792,11,1,Mixto
2026-11-27,16533,4.457864185319586,3,1,Mixto
2026-11-28,16412,9.258362128171775,8,2,Mixto
2026-11-29,6494,12.804930051718543,9,0,Mixto
2026-11-30,7524,9.379079230241118,11,0,Diurno
2026-12-01,11725,9.409846538288555,2,1,Diurno
2026-12-02,15044,6.780094309467757,9,2,Diurno
2026-12-03,4637,10.14232077249601,9,0,Mixto
2026-12-04,19813,14.444681656615586,6,0,Mixto
2026-12-05,7296,5.194790328598859,5,1,Mixto
2026-12-06,9251,3.808372913548215,3,1,Nocturno
2026-12-07,7507,14.413935915956523,4,0,Nocturno
2026-12-08,15416,1.8424573510794326,4,2,Nocturno
2026-12-09,17478,12.758733736301666,7,2,Diurno
2026-12-10,6531,13.737142057503414,7,1,Nocturno
2026-12-11,6382,4.072002954053781,10,2,Mixto
2026-12-12,12436,6.95992959975103,9,2,Diurno
2026-12-13,4612,2.722398593544523,10,1,Mixto
2026-12-14,7212,6.137536706845692,2,0,Diurno
2026-12-15,6127,7.402515833910093,11,0,Nocturno
2026-12-16,10071,8.133956591860636,2,1,Mixto
2026-12-17,4908,2.714432151490395,5,2,Mixto
2026-12-18,10770,6.65067349588041,6,1,Diurno
2026-12-19,7503,9.752026143439704,8,0,Diurno
2026-12-20,16196,8.001997532102296,4,1,Nocturno
2026-12-21,17493,12.779873160457027,2,1,Mixto
2026-12-22,12434,14.31499419193307,9,0,Diurno
2026-12-23,15428,12.435955274161103,6,1,Diurno
2026-12-24,16922,1.6633452638085355,6,1,Nocturno
2026-12-25,3709,4.00541845850941,7,0,Mixto
2026-12-26,3826,2.2265024800261486,10,2,Nocturno
2026-12-27,16841,7.073651080695612,3,1,Nocturno
2026-12-28,19476,11.133205821298013,5,2,Mixto
2026-12-29,19409,1.4529768281882107,5,2,Mixto
2026-12-30,14302,4.738690059422815,8,2,Nocturno
2026-12-31,19061,2.3145891698542593,7,2,Mixto
2027-01-01,15735,6.741512024284006,7,1,Diurno
2027-01-02,3492,13.954647565006791,11,0,Mixto
2027-01-03,7541,6.779675648921446,2,1,Mixto
2027-01-04,18843,9.886283571863029,10,2,Diurno
2027-01-05,9026,6.418352329933536,8,2,Diurno
2027-01-06,16067,11.240387652841555,4,1,Diurno
2027-01-07,18332,11.402381655603952,11,2,Nocturno
2027-01-08,5999,2.932673795564644,5,2,Mixto
2027-01-09,14447,10.144870755826904,2,1,Diurno
2027-01-10,7236,6.408942403325174,3,1,Diurno
2027-01-11,10538,13.036457543041443,7,0,Diurno
2027-01-12,13668,3.209432782429418,8,2,Nocturno
2027-01-13,6656,13.564060948412187,6,2,Diurno
2027-01-14,17750,8.1613108390411,3,1,Mixto
2027-01-15,7986,4.577278848977232,8,1,Diurno
2027-01-16,5703,5.685270683529669,8,2,Diurno
2027-01-17,8075,1.0701528439006434,4,1,Nocturno
2027-01-18,18918,14.298730568166299,2,1,Diurno
2027-01-19,16503,4.149647195617051,2,1,Diurno
2027-01-20,9449,13.736313946383115,9,2,Nocturno
2027-01-21,15434,12.941492686132055,8,2,Nocturno
2027-01-22,8162,5.887090585561445,5,0,Nocturno
2027-01-23,19748,3.9527658890784387,5,0,Mixto
2027-01-24,8722,6.972523121838994,2,0,Diurno
2027-01-25,19068,14.069928913221709,2,0,Mixto
2027-01-26,8300,12.971674772681807,2,2,Diurno
2027-01-27,6246,7.840655322952157,9,1,Nocturno
2027-01-28,9949,8.63767924083372,3,2,Mixto
2027-01-29,11248,6.721048559947949,8,2,Nocturno
2027-01-30,13504,14.226583531571707,11,2,Nocturno
2027-01-31,10000,14.84485267164736,8,0,Nocturno
2027-02-01,3654,5.048147275314997,8,1,Nocturno
2027-02-02,13987,14.296092014371041,6,1,Mixto
2027-02-03,4562,14.305911787677253,7,2,Nocturno
2027-02-04,4196,7.628217838815022,9,0,Nocturno
2027-02-05,13228,6.808626393974715,5,2,Nocturno
2027-02-06,15293,13.170266095030136,4,1,Diurno
2027-02-07,9962,14.202815284624636,3,1,Diurno
2027-02-08,15060,6.633312728139189,5,2,Mixto
2027-02-09,5272,7.890826876019364,2,1,Nocturno
2027-02-10,12297,5.679255380097278,5,0,Nocturno
2027-02-11,7236,3.925220793114382,5,1,Mixto
2027-02-12,14795,14.946992393945948,10,2,Mixto
2027-02-13,17417,3.6436169284772633,11,1,Diurno
2027-02-14,14206,12.398495509241487,10,2,Diurno
2027-02-15,7644,6.888172214678665,7,2,Mixto
2027-02-16,8583,2.171297925870819,4,0,Nocturno
2027-02-17,3461,5.549026650787404,11,2,Nocturno
2027-02-18,9797,2.163857959323034,10,2,Nocturno
2027-02-19,9208,14.747296011883655,7,1,Nocturno
2027-02-20,8431,4.712805430863913,10,1,Diurno
2027-02-21,19096,11.444507246389621,11,1,Nocturno
2027-02-22,5425,6.9586564388056695,10,0,Mixto
2027-02-23,18709,10.511953474114293,5,0,Nocturno
2027-02-24,6475,4.571026891876946,4,1,Diurno
2027-02-25,5437,2.3179430372797354,2,0,Nocturno
2027-02-26,15160,12.319671122951451,6,1,Nocturno
2027-02-27,5834,11.034023051442539,5,0,Diurno
2027-02-28,13379,2.531675535319321,4,2,Diurno
2027-03-01,17784,11.233267173308331,9,1,Diurno
2027-03-02,5245,9.366969095431298,11,1,Nocturno
2027-03-03,8328,3.4008399460422933,8,0,Mixto
2027-03-04,11583,12.558484764714509,3,0,Mixto
2027-03-05,8947,10.784596366934082,10,2,Diurno
2027-03-06,19727,8.09546858860855,9,0,Mixto
2027-03-07,16383,3.5008875660010936,11,1,Diurno
2027-03-08,3354,8.562302921139375,5,2,Mixto
2027-03-09,14343,3.2779389436528623,5,1,Nocturno
2027-03-10,17918,3.575331352117041,8,0,Mixto
2027-03-11,15816,4.378804542179813,8,1,Mixto
2027-03-12,13802,10.163165370663283,5,2,Nocturno
2027-03-13,6510,10.515174121731446,2,1,Mixto
2027-03-14,8218,2.018661357496423,7,0,Diurno
2027-03-15,19286,10.112549490422122,7,1,Diurno
2027-03-16,9842,1.4843545768330633,4,1,Mixto
2027-03-17,13802,13.669815270770112,6,2,Diurno
2027-03-18,19401,11.90130908999411,9,0,Diurno
2027-03-19,6280,11.141480131987558,5,2,Nocturno
2027-03-20,19543,4.348927007793377,10,2,Nocturno
2027-03-21,7170,14.825811732312872,11,2,Diurno
2027-03-22,12901,13.940435272177824,6,0,Mixto
2027-03-23,3675,7.858934831832867,6,1,Nocturno
2027-03-24,3075,1.4856347049392562,8,0,Mixto
2027-03-25,6386,8.159469985496676,2,1,Nocturno
2027-03-26,13451,3.1556859409928153,7,2,Diurno
2027-03-27,19706,9.297765279748633,3,1,Nocturno
2027-03-28,9430,14.812201836735047,4,0,Mixto
2027-03-29,18620,11.596933254554873,9,0,Diurno
2027-03-30,9739,5.511622110799927,5,0,Nocturno
2027-03-31,16031,6.518230611170691,8,1,Diurno
2027-04-01,9506,14.22405186205853,11,1,Mixto
2027-04-02,15535,2.5423099437239642,11,0,Mixto
2027-04-03,19128,13.462282459438459,6,0,Mixto
2027-04-04,17060,2.0434663410084886,3,1,Diurno
2027-04-05,16091,6.805128820343926,2,2,Diurno
2027-04-06,7730,11.436311669641729,6,0,Nocturno
2027-04-07,11126,6.530936493670408,5,1,Mixto
2027-04-08,8627,8.995682030568094,7,0,Diurno
2027-04-09,3284,7.870916816136402,4,2,Diurno
2027-04-10,11488,9.465013697248938,3,2,Diurno
2027-04-11,5901,3.3931297083314766,4,2,Nocturno
2027-04-12,3138,9.093281400853389,5,1,Nocturno
2027-04-13,12597,14.821701236954294,7,2,Mixto
2027-04-14,15138,3.714474550481829,10,0,Mixto
2027-04-15,17246,1.937286361637616,3,2,Diurno
2027-04-16,11947,6.4850669053867644,7,0,Mixto
2027-04-17,7828,6.241070762194353,10,0,Diurno
2027-04-18,12460,2.760320681094405,3,0,Diurno
2027-04-19,18204,9.00065819233509,2,0,Diurno
2027-04-20,10286,7.126291546299727,9,0,Mixto
2027-04-21,14472,12.71640891138659,5,2,Diurno
2027-04-22,14856,6.92140187641086,3,1,Diurno
2027-04-23,4788,14.799283673749217,9,2,Nocturno
2027-04-24,17149,11.917883828922312,6,2,Nocturno
2027-04-25,17072,7.824307790131128,9,1,Diurno
2027-04-26,18341,8.730727583526724,5,2,Mixto
2027-04-27,14049,13.13450851781833,5,1,Mixto
2027-04-28,8385,11.838156539806116,6,0,Nocturno
2027-04-29,3347,10.208298654819911,2,2,Nocturno
2027-04-30,5660,4.735338970403287,11,0,Diurno
2027-05-01,12004,6.744857806592381,4,0,Mixto
2027-05-02,18542,12.020586945729137,9,1,Nocturno
2027-05-03,11724,9.784513892237493,5,2,Mixto
2027-05-04,17632,14.390990580041622,2,0,Nocturno
2027-05-05,12795,13.220379665737852,7,0,Mixto
2027-05-06,10192,6.979308172587975,7,0,Nocturno
2027-05-07,19637,5.113443904907085,3,1,Diurno
2027-05-08,14170,2.736960880966309,9,1,Mixto
2027-05-09,5155,6.706791672752162,5,0,Mixto
2027-05-10,8927,4.173552763140805,9,2,Mixto
2027-05-11,11255,1.2338826752813155,9,1,Mixto
2027-05-12,5646,2.934998910702082,4,0,Diurno
2027-05-13,3545,7.342161164559864,6,0,Mixto
2027-05-14,17845,13.493831983385883,9,1,Mixto
2027-05-15,10037,5.49343255221909,2,0,Nocturno
2027-05-16,7535,7.175682253105917,11,2,Nocturno
2027-05-17,9379,6.377019471501965,5,1,Mixto
2027-05-18,18595,6.165647544266177,4,1,Diurno
2027-05-19,15942,11.116943968947384,7,2,Diurno
2027-05-20,17690,8.084437958711337,11,0,Mixto
2027-05-21,10181,6.718199757884159,9,1,Nocturno
2027-05-22,10085,14.206514372214667,10,2,Nocturno
2027-05-23,16669,4.868024705862601,8,2,Nocturno
2027-05-24,7844,12.659897567032054,4,0,Diurno
2027-05-25,16855,8.210081702198694,6,1,Mixto
2027-05-26,10681,7.1836437910045525,6,1,Diurno
2027-05-27,9545,1.8815210970566754,2,2,Diurno
2027-05-28,8230,13.018893267838994,3,2,Nocturno
2027-05-29,12465,4.789274724534099,8,1,Diurno
2027-05-30,15120,10.510984304453652,5,0,Diurno
2027-05-31,11299,13.242695528861526,4,0,Mixto
2027-06-01,8455,8.50591885332811,5,0,Nocturno
2027-06-02,11714,9.969348009104325,8,2,Diurno
2027-06-03,18879,5.762549106232764,5,2,Mixto
2027-06-04,6522,11.171546703869863,10,0,Diurno
2027-06-05,15084,10.192448734776642,8,1,Mixto
2027-06-06,5255,7.2270051275605445,3,2,Nocturno
2027-06-07,15146,9.884430183228403,11,2,Mixto
2027-06-08,4890,4.6772348064649325,5,1,Diurno
2027-06-09,12448,10.209485988786518,5,2,Mixto
2027-06-10,14210,10.418381068596478,4,2,Diurno
2027-06-11,3060,7.228428102984012,2,0,Diurno
2027-06-12,15984,4.491228558074351,10,0,Mixto
2027-06-13,4824,12.242923508797691,6,1,Diurno
2027-06-14,5187,11.55778049535344,10,0,Nocturno
2027-06-15,12398,1.7992859566768027,9,2,Mixto
2027-06-16,4003,7.919755056107457,11,0,Diurno
2027-06-17,8869,2.2895534023448523,8,0,Mixto
2027-06-18,19682,5.473878616194011,2,2,Nocturno
2027-06-19,3496,6.911348080456564,5,2,Mixto
2027-06-20,10648,3.476407122804341,5,2,Mixto
2027-06-21,10518,7.564633468224993,5,0,Diurno
2027-06-22,3222,10.887096765858708,9,0,Mixto
2027-06-23,16572,7.117516849446185,7,0,Mixto
2027-06-24,7945,4.2779570765572466,2,1,Diurno
2027-06-25,14027,6.807455690525368,5,0,Nocturno
2027-06-26,3027,9.293695175125803,11,1,Mixto
2027-06-27,17574,14.109492439426758,8,2,Nocturno
2027-06-28,11268,7.992227089315797,10,2,Nocturno
2027-06-29,7258,13.430081943018756,3,1,Diurno
2027-06-30,12105,14.783783583936732,3,2,Mixto
2027-07-01,3416,8.826258019925165,6,2,Diurno
2027-07-02,9948,3.058964688915486,6,1,Nocturno
2027-07-03,13467,13.254381204613468,8,1,Diurno
2027-07-04,15424,13.072988260350671,5,0,Mixto
2027-07-05,19921,13.159848077468933,5,0,Diurno
2027-07-06,14264,14.307686985947875,3,1,Nocturno
2027-07-07,17423,4.870096416309487,3,1,Nocturno
2027-07-08,17571,5.668027779441102,5,1,Mixto
2027-07-09,19634,10.619357878485728,3,1,Mixto
2027-07-10,14662,8.894646868212044,3,1,Nocturno
2027-07-11,16404,13.157167451286861,11,0,Nocturno
2027-07-12,17657,4.563088124628696,5,1,Mixto
2027-07-13,10694,10.217732009127703,4,2,Diurno
2027-07-14,12826,14.165737957882545,11,0,Mixto
2027-07-15,15705,4.022205856322986,5,2,Diurno
2027-07-16,4721,5.29631493387925,11,0,Diurno
2027-07-17,16376,6.703848861449891,8,2,Mixto
2027-07-18,18340,2.219324165964641,4,2,Mixto
2027-07-19,18913,3.4761759352179338,2,1,Mixto
2027-07-20,18489,6.349310816552887,5,1,Diurno
2027-07-21,12517,2.0415073105163692,8,0,Diurno
2027-07-22,19744,6.077025201266739,3,0,Mixto
2027-07-23,8368,4.417985019397195,11,1,Diurno
2027-07-24,5131,13.10314855133208,11,2,Diurno
2027-07-25,15097,9.518909582326788,3,0,Diurno
2027-07-26,8990,13.57886040891978,7,0,Mixto
2027-07-27,13709,3.8404176828772627,6,1,Nocturno
2027-07-28,17165,2.143205585854206,5,1,Mixto
2027-07-29,17539,5.956660792395622,7,0,Diurno
2027-07-30,6821,1.789952894405177,10,2,Diurno
2027-07-31,4163,13.369196772200288,5,0,Diurno
2027-08-01,12837,3.6341284295297016,6,1,Mixto
2027-08-02,3894,2.97501501677146,10,0,Diurno
2027-08-03,8108,12.028947070311672,2,0,Diurno
2027-08-04,3827,10.973700254156604,11,2,Nocturno
2027-08-05,9111,1.7973843931345017,4,0,Nocturno
2027-08-06,13595,8.13391341932343,2,2,Diurno
2027-08-07,19013,7.283898449533295,6,1,Mixto
2027-08-08,7315,6.41600615142459,6,1,Diurno
2027-08-09,15288,2.773802212995812,4,0,Diurno
2027-08-10,12430,12.022928289326684,6,1,Diurno
2027-08-11,15238,4.359381127579617,2,1,Nocturno
2027-08-12,9708,7.415294326709015,3,0,Mixto
2027-08-13,12596,13.334900280735146,3,0,Mixto
2027-08-14,4427,5.455394356211954,11,0,Nocturno
2027-08-15,16162,1.500250923127688,2,1,Nocturno
2027-08-16,8148,13.44785419568439,7,2,Nocturno
2027-08-17,17209,7.914469156786311,8,1,Nocturno
2027-08-18,14698,7.958880806123082,3,1,Nocturno
2027-08-19,10732,8.719820536118208,2,2,Mixto
2027-08-20,10491,3.519075790140519,6,2,Mixto
2027-08-21,10948,11.00840570497833,10,2,Nocturno
2027-08-22,19027,4.2393387157660545,8,2,Nocturno
2027-08-23,7087,5.216074420464704,6,1,Mixto
2027-08-24,19679,9.836645736906945,6,2,Mixto
2027-08-25,5510,11.496586805038145,10,1,Mixto
2027-08-26,16117,11.228636309031303,11,1,Nocturno
2027-08-27,3288,2.1640909382974156,7,0,Mixto
2027-08-28,17576,11.564079400623154,11,0,Mixto
2027-08-29,13443,10.278156092935033,7,2,Nocturno
2027-08-30,16085,9.471343667553455,4,1,Nocturno
2027-08-31,19579,14.536239534320773,4,0,Nocturno
2027-09-01,15907,5.855559411355213,10,2,Diurno
2027-09-02,12681,10.56320703983622,10,2,Mixto
2027-09-03,17990,9.025274757905581,6,0,Diurno
2027-09-04,11752,6.4314390476517955,11,1,Diurno
2027-09-05,3214,12.035354586972257,7,0,Nocturno
2027-09-06,8602,6.644068250374728,8,2,Mixto
2027-09-07,11388,8.819779805107046,10,2,Mixto
2027-09-08,13176,8.848781147339515,8,0,Nocturno
2027-09-09,9734,8.158586992423762,6,0,Mixto
2027-09-10,3343,7.4036310687965,9,2,Diurno
2027-09-11,13575,3.348907579657748,10,2,Mixto
2027-09-12,6943,4.371840680540851,4,0,Mixto
2027-09-13,9521,2.7290410694088383,4,2,Nocturno
2027-09-14,15817,11.128876419248126,6,2,Diurno
2027-09-15,18224,11.42012506736215,3,0,Diurno
2027-09-16,17955,9.939405613409676,9,0,Nocturno
2027-09-17,13577,13.847003979744976,11,2,Nocturno
2027-09-18,7236,4.7094978377925285,6,2,Mixto
2027-09-19,14492,12.494334672835786,6,1,Nocturno
2027-09-20,7354,3.6016714861596837,7,1,Mixto
2027-09-21,3911,1.9495172205808229,9,1,Mixto
2027-09-22,19080,1.0018035462660788,9,0,Nocturno
2027-09-23,4848,9.128867099102202,9,2,Nocturno
2027-09-24,15517,11.90236427289068,2,0,Mixto
2027-09-25,19172,12.521809299609341,2,1,Diurno
2027-09-26,3359,7.5891633050349165,11,1,Diurno
2027-09-27,5695,1.8220871830601533,2,0,Mixto
2027-09-28,9994,1.5006730406453752,9,2,Nocturno
2027-09-29,3631,13.842922093214911,11,1,Diurno
2027-09-30,15606,2.301165056381751,5,0,Nocturno
2027-10-01,10665,11.985306844676664,4,2,Nocturno
2027-10-02,17394,1.9739391929971302,3,2,Nocturno
2027-10-03,18436,3.566876751725415,11,1,Diurno
2027-10-04,15092,3.2801334867766387,10,2,Diurno
2027-10-05,11118,4.87950097042341,5,2,Nocturno
2027-10-06,14320,6.678819298443602,9,1,Mixto
2027-10-07,4473,2.7461638409188924,2,0,Nocturno
2027-10-08,8272,14.624223336208589,2,0,Nocturno
2027-10-09,18812,1.028046398817203,7,1,Mixto
2027-10-10,19011,11.809658525117904,10,2,Diurno
2027-10-11,12397,8.371112810872038,2,1,Mixto
2027-10-12,18925,2.1980710447272847,6,2,Mixto
2027-10-13,18988,2.6804462308602695,10,1,Mixto
2027-10-14,4804,9.25998912314345,9,1,Nocturno
2027-10-15,13514,5.413547474512405,9,0,Diurno
2027-10-16,16150,7.302651647734542,10,1,Diurno
2027-10-17,7723,8.688647549874059,8,0,Mixto
2027-10-18,4117,9.026873868433944,10,1,Diurno
2027-10-19,16343,9.156549316961877,9,0,Mixto
2027-10-20,16872,1.9807089548962704,7,2,Mixto
2027-10-21,5661,11.366699475897557,6,2,Nocturno
2027-10-22,13084,5.109058285036996,4,2,Diurno
2027-10-23,16965,2.6020323827646905,4,1,Mixto
2027-10-24,4069,2.4308125159352487,8,0,Diurno
2027-10-25,13843,4.318218806259347,2,0,Diurno
2027-10-26,14452,9.801518791322238,11,1,Diurno
2027-10-27,8784,7.606921371958721,7,0,Mixto
2027-10-28,14722,2.499037534955013,6,1,Nocturno
2027-10-29,4724,1.4529374682292653,2,0,Mixto
2027-10-30,19410,1.3453196176906164,6,1,Nocturno
2027-10-31,5296,6.895285432040318,4,0,Diurno
2027-11-01,17066,12.03394499708493,7,2,Diurno
2027-11-02,12966,9.03081369913456,2,0,Diurno
2027-11-03,14312,12.33549715964347,10,1,Diurno
2027-11-04,10696,5.471440228829534,3,0,Nocturno
2027-11-05,9130,2.9647748821759086,9,0,Mixto
2027-11-06,13180,12.242022497045562,7,0,Nocturno
2027-11-07,7832,11.189784158462134,4,1,Mixto
2027-11-08,15237,9.24750145292887,3,1,Diurno
2027-11-09,15958,13.428639499721767,10,0,Diurno
2027-11-10,18111,9.829521481619814,3,1,Mixto
2027-11-11,5368,8.361417066450926,5,1,Diurno
2027-11-12,11678,8.032340717080846,3,2,Nocturno
2027-11-13,8252,9.643250550211022,6,0,Mixto
2027-11-14,16117,8.232754629856373,3,2,Mixto
2027-11-15,14273,4.817818853951832,2,1,Mixto
2027-11-16,5021,14.354215147418444,4,0,Nocturno
2027-11-17,7941,14.412862268827173,5,1,Mixto
2027-11-18,5596,3.335844528403074,6,2,Mixto
2027-11-19,10198,8.428327471709661,5,2,Diurno
2027-11-20,16421,12.054622295401025,3,2,Mixto
2027-11-21,16463,1.7668609051304924,3,1,Nocturno
2027-11-22,19724,2.7298780746450713,3,0,Nocturno
2027-11-23,14764,8.628501922828343,7,0,Diurno
2027-11-24,15286,1.3967516482020483,11,2,Nocturno
2027-11-25,9594,12.661884699549663,4,0,Diurno
2027-11-26,3645,13.224322086909973,4,0,Diurno
2027-11-27,7038,11.30834766354827,7,2,Nocturno
2027-11-28,8037,12.513049076517474,2,0,Mixto
2027-11-29,5797,10.403978869246576,7,2,Nocturno
2027-11-30,14339,2.9861335132681854,6,1,Nocturno
2027-12-01,11444,1.4179633598382053,4,1,Nocturno
2027-12-02,12937,12.873182103094496,10,1,Diurno
