mmsi,timestamp,lat,lon,velocidad_kn,rumbo,tipo_buque
371987,2024-01-05 14:58:00,8.773227353976289,-77.8495195909513,14.959431523604303,179,Tanker
211888,2024-01-05 15:00:00,9.18482218682961,-79.28535737967562,15.083114979143911,317,Passenger
211888,2024-01-05 15:02:00,7.113559770700656,-79.7436734519945,0.3185397834911079,190,Cargo
371987,2024-01-05 15:04:00,8.408054864017195,-78.46471789471607,17.892277119538623,270,Cargo
211888,2024-01-05 15:06:00,7.9227404939312,-80.4091295934346,11.264609072769609,69,Passenger
355123,2024-01-05 15:08:00,9.082898069017078,-78.17467970649643,9.462161547374475,39,Cargo
355123,2024-01-05 15:10:00,7.3345278540339125,-78.40632186744347,5.69594017312163,8,Other
344555,2024-01-05 15:12:00,9.274253388465631,-80.33475015438829,6.796170040455506,113,Passenger
311009,2024-01-05 15:14:00,7.3100165293036214,-79.00591345772003,13.627102508321558,144,Tanker
344555,2024-01-05 15:16:00,7.223316766551111,-79.28754875349956,15.685245423695024,150,Passenger
311009,2024-01-05 15:18:00,7.866247986306629,-80.02558236352013,7.736759613866203,313,Passenger
371987,2024-01-05 15:20:00,9.48681053171857,-80.037865707787,4.542343747840492,222,Cargo
211888,2024-01-05 15:22:00,8.584506803879867,-80.01940536273999,10.998090421848921,79,Passenger
344555,2024-01-05 15:24:00,7.066096422766672,-78.70101284660515,7.858362207011972,50,Other
211888,2024-01-05 15:26:00,7.623161098795341,-79.98668004606755,12.304153680472812,312,Cargo
344555,2024-01-05 15:28:00,7.372913464322965,-80.32121218013515,15.728769545972995,85,Passenger
344555,2024-01-05 15:30:00,7.002510602717602,-77.62726903352385,7.912403992759852,143,Tanker
355123,2024-01-05 15:32:00,8.287351927533393,-80.38248473537016,13.75722931919177,172,Tanker
311009,2024-01-05 15:34:00,7.952769177289833,-78.50831185515419,16.61259212456408,188,Other
371987,2024-01-05 15:36:00,8.533200605847316,-77.69190122894035,12.647083848074555,267,Passenger
211888,2024-01-05 15:38:00,7.5409105774766,-80.38619400071295,13.88097614363576,200,Other
344555,2024-01-05 15:40:00,9.077632716460476,-77.60280435394235,8.996346153572857,5,Passenger
211888,2024-01-05 15:42:00,7.957907890447657,-78.9929826766489,17.19510254188959,101,Cargo
355123,2024-01-05 15:44:00,8.207261741799245,-78.14474434825053,13.928293522971048,247,Tanker
371987,2024-01-05 15:46:00,8.831214847390397,-78.62463423402512,7.967812790680175,201,Cargo
311009,2024-01-05 15:48:00,7.415412807115705,-78.64945905601304,19.142479003735133,231,Cargo
311009,2024-01-05 15:50:00,7.655858452371703,-78.13372442735978,3.014454813317684,162,Other
344555,2024-01-05 15:52:00,7.386879989657676,-80.30367993162069,16.41886243699109,46,Cargo
371987,2024-01-05 15:54:00,8.920204032230734,-79.32283036254478,7.164387375345208,84,Tanker
311009,2024-01-05 15:56:00,7.243804536075457,-77.5912957144392,12.192392570474125,116,Passenger
371987,2024-01-05 15:58:00,8.222507406153731,-80.33623815820215,16.83310938797445,274,Other
211888,2024-01-05 16:00:00,8.874774094181076,-79.71161258534681,6.560937710063205,282,Other
355123,2024-01-05 16:02:00,8.269404590658182,-78.48367917086934,13.475878176351975,138,Tanker
371987,2024-01-05 16:04:00,8.271692239834238,-80.19869313513095,4.0898609800652865,325,Cargo
371987,2024-01-05 16:06:00,7.159186869588906,-78.88997929126052,10.854863841330362,186,Cargo
311009,2024-01-05 16:08:00,8.957153030891257,-78.35988874211887,17.74357516175396,40,Cargo
344555,2024-01-05 16:10:00,8.51001922371234,-78.22773886043491,11.160910733340796,170,Other
344555,2024-01-05 16:12:00,8.66878265346165,-78.8164312206306,15.704921542726694,27,Other
211888,2024-01-05 16:14:00,8.914498957287035,-78.99810907269031,15.270468394937117,62,Other
311009,2024-01-05 16:16:00,8.401544504676016,-78.35833381130546,6.8377569130658795,322,Other
311009,2024-01-05 16:18:00,8.271557490645737,-80.0648211528405,6.0644537271836505,279,Cargo
355123,2024-01-05 16:20:00,8.65791310159171,-78.4584462401573,14.594701460375306,356,Passenger
344555,2024-01-05 16:22:00,9.25002042372325,-77.74226401544252,13.692295386407745,204,Cargo
311009,2024-01-05 16:24:00,8.596243074390074,-78.45174079031162,8.211328717280036,334,Passenger
211888,2024-01-05 16:26:00,8.970804376887772,-80.36048909326581,10.724582069801952,294,Passenger
355123,2024-01-05 16:28:00,8.200679379645113,-78.98204145358221,12.903349280223102,121,Cargo
344555,2024-01-05 16:30:00,8.473929851245261,-78.32117413604831,9.284017882369874,44,Other
344555,2024-01-05 16:32:00,7.450374110081829,-80.3702673526019,15.735391644522226,316,Other
344555,2024-01-05 16:34:00,8.22129511481733,-78.21340518904984,11.98121513883947,170,Cargo
355123,2024-01-05 16:36:00,7.37222479242887,-79.65519158102092,11.196883844435254,194,Passenger
211888,2024-01-05 16:38:00,8.167553615420372,-78.73368042779107,10.420220821726128,347,Passenger
211888,2024-01-05 16:40:00,7.162379209117982,-77.60096938180293,13.884103960700628,296,Other
311009,2024-01-05 16:42:00,8.44051844261956,-77.51521154517988,11.551337356313416,46,Cargo
311009,2024-01-05 16:44:00,7.71683861819978,-78.596776908212,4.479124341109589,121,Other
344555,2024-01-05 16:46:00,9.10410960947291,-79.02554882315023,19.221862971793964,150,Tanker
371987,2024-01-05 16:48:00,7.940659321108709,-79.96692308443923,3.2327729351287484,287,Cargo
311009,2024-01-05 16:50:00,9.294433127520122,-79.87499876691176,17.584657980499003,73,Other
211888,2024-01-05 16:52:00,8.182219095246158,-79.21239996253233,8.503742904617331,357,Tanker
344555,2024-01-05 16:54:00,9.122182541808876,-78.39314098917036,9.718342272744716,184,Passenger
211888,2024-01-05 16:56:00,7.743178663140036,-78.19209065032676,19.476641359479924,165,Tanker
344555,2024-01-05 16:58:00,8.129005295185832,-79.83427486430767,2.434637355317486,76,Cargo
355123,2024-01-05 17:00:00,8.584163794364299,-78.89374967603244,11.563342407787992,270,Passenger
311009,2024-01-05 17:02:00,7.646627225041082,-78.72518480669558,17.275385017071784,12,Passenger
355123,2024-01-05 17:04:00,8.643320816192448,-77.82076594009862,9.530196959302799,290,Passenger
311009,2024-01-05 17:06:00,7.721505902270316,-77.87073531470796,13.438473722991787,129,Tanker
211888,2024-01-05 17:08:00,8.210731682592463,-78.04784439598092,16.58140475817158,60,Tanker
211888,2024-01-05 17:10:00,7.058424505711058,-78.95001552981263,11.502510765301928,320,Passenger
371987,2024-01-05 17:12:00,7.195455805459477,-80.30475053885706,17.513537592091595,95,Tanker
211888,2024-01-05 17:14:00,7.567752978674444,-79.49657955253618,11.851696131429547,85,Cargo
344555,2024-01-05 17:16:00,9.016232506650452,-78.63483855659412,9.738843882958372,3,Tanker
371987,2024-01-05 17:18:00,8.650960483629007,-78.58717840311284,13.833988644747349,109,Passenger
344555,2024-01-05 17:20:00,9.233620317660698,-77.95278103959808,,13,Other
371987,2024-01-05 17:22:00,9.261777301410413,-79.36181810180942,9.040896857152301,144,Other
344555,2024-01-05 17:24:00,7.936678505015644,-77.69013359203598,10.942093977961413,141,Other
371987,2024-01-05 17:26:00,7.9188272654385905,-80.01029419603724,7.330186066823628,231,Cargo
311009,2024-01-05 17:28:00,9.089357623996872,-80.35040250465734,10.450265080188544,40,Passenger
311009,2024-01-05 17:30:00,8.066108175171175,-79.96992666376026,9.873590003918192,317,Passenger
371987,2024-01-05 17:32:00,9.143003262145692,-79.11303054721509,13.02312309108181,307,Cargo
355123,2024-01-05 17:34:00,8.26482458988491,-78.03127454611557,4.75286766050696,282,Passenger
371987,2024-01-05 17:36:00,8.061782810587504,-80.03849097705775,11.152421360473516,340,Cargo
355123,2024-01-05 17:38:00,7.697674744456324,-78.85544061982328,15.05063413210613,39,Tanker
344555,2024-01-05 17:40:00,7.316217111140931,-78.1702257747195,13.833334161788684,34,Cargo
371987,2024-01-05 17:42:00,8.31475576869483,-80.39541515244048,15.287281485116925,94,Tanker
355123,2024-01-05 17:44:00,7.81306278822711,-80.37543989237828,14.80793366529225,186,Cargo
371987,2024-01-05 17:46:00,7.623600554963538,-79.02822643688498,15.00334306232299,176,Cargo
311009,2024-01-05 17:48:00,7.424150415712683,-79.95206116158941,7.87097445905069,190,Passenger
311009,2024-01-05 17:50:00,7.97155530292768,-79.14829301317567,8.9021375462456,10,Tanker
371987,2024-01-05 17:52:00,8.38968190386053,-80.36819353049503,15.344060931741154,250,Cargo
371987,2024-01-05 17:54:00,9.092564910309338,-77.56938804917485,3.746479667095546,249,Other
211888,2024-01-05 17:56:00,9.050475008846483,-78.53743343714817,4.77852130199831,79,Cargo
311009,2024-01-05 17:58:00,9.137658552939433,-78.43991200395173,10.746186657166936,353,Passenger
344555,2024-01-05 18:00:00,8.440584039072737,-78.970813908383,11.735424377969498,296,Passenger
371987,2024-01-05 18:02:00,8.398874817828231,-78.02526945754357,9.621934177471442,159,Tanker
211888,2024-01-05 18:04:00,9.262854173627701,-77.99977664500659,4.526525143016516,20,Passenger
371987,2024-01-05 18:06:00,7.7213672809915135,-80.02272798559235,16.525257283684926,348,Cargo
311009,2024-01-05 18:08:00,7.363626380260446,-78.19481390389878,9.338196799667744,330,Cargo
355123,2024-01-05 18:10:00,7.206936930642917,-78.79997550430394,6.176756890614199,312,Cargo
355123,2024-01-05 18:12:00,9.202611583774168,-78.21284478542512,1.1698940425584539,247,Other
311009,2024-01-05 18:14:00,7.929433039648322,-77.74390134589109,15.368643680204318,113,Other
344555,2024-01-05 18:16:00,8.246815674419555,-79.49471147989905,11.621629284470137,250,Passenger
211888,2024-01-05 18:18:00,9.007650115512828,-78.78726537640695,8.434513525914475,332,Tanker
371987,2024-01-05 18:20:00,7.932920112170984,-78.13755126491908,15.309499849385999,325,Cargo
371987,2024-01-05 18:22:00,9.169886876484352,-77.53969422429023,14.278748652213917,349,Passenger
371987,2024-01-05 18:24:00,7.804244674241917,-78.66227117107617,12.564341716508414,180,Cargo
211888,2024-01-05 18:26:00,8.830955565844304,-78.33631596283492,11.93090019933638,47,Other
211888,2024-01-05 18:28:00,8.668424846218283,-77.96096482813556,10.26574035843674,57,Other
311009,2024-01-05 18:30:00,7.503365263146667,-78.2461560567066,14.089156663915425,136,Passenger
211888,2024-01-05 18:32:00,7.311244513287012,-77.6730039426353,4.690938785377826,310,Other
371987,2024-01-05 18:34:00,7.278886683447457,-79.81087208534623,10.455187047841198,300,Tanker
371987,2024-01-05 18:36:00,8.627284589276229,-77.7766126737369,6.01461896906001,155,Passenger
211888,2024-01-05 18:38:00,7.032359402532118,-79.8786827611623,13.089980300396801,155,Tanker
211888,2024-01-05 18:40:00,8.65168546529235,-78.80461609528304,15.439710805254688,173,Other
311009,2024-01-05 18:42:00,8.954914420396342,-78.9313105607144,12.163801037046285,281,Other
355123,2024-01-05 18:44:00,7.75627557730238,-78.00600488095286,11.047350522758245,250,Tanker
211888,2024-01-05 18:46:00,8.864251244120977,-79.30435833031108,5.923543454005268,317,Passenger
355123,2024-01-05 18:48:00,7.413465722612508,-80.07045141691482,13.322173511345472,195,Other
344555,2024-01-05 18:50:00,9.401227368563976,-78.37961294782012,15.340351849731523,194,Tanker
355123,2024-01-05 18:52:00,7.580165471205187,-78.68010400294625,11.49591029984347,229,Passenger
211888,2024-01-05 18:54:00,8.220912609465243,-78.01879525696819,9.582903200885251,43,Cargo
371987,2024-01-05 18:56:00,9.451240771441425,-78.22410772131876,8.269160725583905,331,Tanker
371987,2024-01-05 18:58:00,9.267844939421503,-77.81552435807862,16.689543706623027,216,Other
211888,2024-01-05 19:00:00,8.648662894368497,-77.98264725200025,19.414705682106955,276,Cargo
311009,2024-01-05 19:02:00,7.922981896741222,-78.44189107865769,11.739140865082874,35,Cargo
211888,2024-01-05 19:04:00,8.750220840699521,-79.10287796798565,11.703044169796758,69,Tanker
211888,2024-01-05 19:06:00,8.150683890002686,-80.4389070198322,12.827884808421267,180,Other
311009,2024-01-05 19:08:00,7.272099903899628,-79.57721915320514,15.429743674533059,254,Passenger
311009,2024-01-05 19:10:00,8.989944221896254,-78.31743298428262,15.387797617383654,147,Passenger
344555,2024-01-05 19:12:00,9.179028904938098,-80.32149091784827,17.364718494803384,222,Other
344555,2024-01-05 19:14:00,8.019017332666996,-78.23021602348948,12.731051154423417,114,Passenger
344555,2024-01-05 19:16:00,8.6643157756471,-78.95084935072659,20.917349545920043,126,Other
311009,2024-01-05 19:18:00,7.075906618425314,-77.8966425489473,14.576516953794034,93,Passenger
355123,2024-01-05 19:20:00,7.493125365199191,-78.52055182063542,11.648611331272201,258,Cargo
211888,2024-01-05 19:22:00,8.425659805833613,-78.10467442655766,16.99257950617907,211,Passenger
344555,2024-01-05 19:24:00,7.685206558795602,-79.98548553623434,22.062421449377112,7,Tanker
355123,2024-01-05 19:26:00,9.360908978201289,-79.98125750658387,9.56344339124592,255,Other
211888,2024-01-05 19:28:00,9.092610319581198,-79.86672663439991,10.785552888326592,303,Cargo
355123,2024-01-05 19:30:00,8.637515532541002,-79.50006469868184,12.990918775719939,117,Other
371987,2024-01-05 19:32:00,9.497099519192082,-77.78671715889793,9.003440592211408,0,Passenger
371987,2024-01-05 19:34:00,7.608119730981617,-78.17707758565128,15.95982408121007,1,Cargo
211888,2024-01-05 19:36:00,9.297817593623021,-79.40607097776848,10.478079284518357,73,Tanker
355123,2024-01-05 19:38:00,7.7614335975250475,-77.74455704339725,10.116520981987003,292,Other
355123,2024-01-05 19:40:00,8.49148688179174,-78.16322222097307,14.188887892449237,249,Tanker
311009,2024-01-05 19:42:00,8.085918015931838,-78.53182770338545,18.994097632236986,93,Passenger
344555,2024-01-05 19:44:00,8.108036485367565,-79.19029974775854,7.5038687340209975,50,Tanker
211888,2024-01-05 19:46:00,8.906275060342157,-78.54502028799696,7.2420879161416005,171,Cargo
355123,2024-01-05 19:48:00,7.8688585498092385,-78.72031281627397,12.356801979365116,151,Tanker
344555,2024-01-05 19:50:00,8.268820958602403,-78.15440224153043,6.12117283138453,159,Passenger
211888,2024-01-05 19:52:00,7.529284003232531,-79.82326140520796,9.49374153645934,183,Cargo
355123,2024-01-05 19:54:00,8.90867889833326,-77.84326668956672,11.399337809715984,305,Passenger
371987,2024-01-05 19:56:00,8.37982883318196,-78.7243900873275,15.912505150492978,191,Other
355123,2024-01-05 19:58:00,7.637658993150755,-78.07972432284475,6.6996007618954785,157,Cargo
371987,2024-01-05 20:00:00,7.664837703536743,-79.45809169040237,11.048742284998804,165,Passenger
371987,2024-01-05 20:02:00,7.733841950084944,-79.32425726709006,9.131933628818697,118,Tanker
311009,2024-01-05 20:04:00,8.748229875627233,-77.68813556590906,8.352121919665013,125,Tanker
311009,2024-01-05 20:06:00,8.487730005015836,-78.63413472268174,12.699602152296892,333,Passenger
344555,2024-01-05 20:08:00,9.055614151538531,-79.54678833675698,13.87015690754537,182,Other
211888,2024-01-05 20:10:00,8.428824788059362,-80.25352725692402,11.495283649286442,44,Passenger
344555,2024-01-05 20:12:00,7.766633479954718,-79.19694152496659,13.586682313225438,189,Passenger
311009,2024-01-05 20:14:00,9.407175504983206,-77.95275153231754,7.593258393917048,134,Passenger
344555,2024-01-05 20:16:00,9.215260499737154,-79.74570458129106,13.964905016283538,336,Passenger
211888,2024-01-05 20:18:00,7.6970534953163465,-77.91913889140098,14.415439266797327,154,Other
211888,2024-01-05 20:20:00,9.281732412591673,-80.01505916775638,14.552389243565155,229,Tanker
355123,2024-01-05 20:22:00,8.800310850813933,-80.11020255634969,3.5867994230320406,229,Passenger
344555,2024-01-05 20:24:00,8.036734477100747,-78.68292375112313,14.834087960966189,22,Other
311009,2024-01-05 20:26:00,8.167192044091658,-78.08608624662041,13.862947409924313,159,Cargo
355123,2024-01-05 20:28:00,8.115953855765662,-78.15984122888278,16.825454680666724,1,Cargo
344555,2024-01-05 20:30:00,8.992158703524847,-78.86917400334576,7.394648144044166,202,Other
211888,2024-01-05 20:32:00,7.438760507859481,-78.58392480133585,13.309843435397285,161,Tanker
311009,2024-01-05 20:34:00,7.146669729566242,-79.7254021278454,10.510702740721092,188,Other
344555,2024-01-05 20:36:00,8.246144779000712,-78.84633726795128,5.069797704731158,110,Passenger
211888,2024-01-05 20:38:00,7.726023918415307,-79.87689548561416,12.364056555869503,289,Tanker
211888,2024-01-05 20:40:00,50.0,-77.71492448430749,,262,Other
344555,2024-01-05 20:42:00,9.445487177442239,-78.4658297929177,10.92381451872007,265,Tanker
344555,2024-01-05 20:44:00,8.678631412397348,-78.80606795226251,11.36628198345712,129,Other
311009,2024-01-05 20:46:00,9.398045822137227,-79.75857313691664,9.400071497335187,240,Passenger
355123,2024-01-05 20:48:00,8.830136780906422,-79.27306543966331,12.942440343432073,80,Other
211888,2024-01-05 20:50:00,7.189787587061343,-78.15934977615555,6.351243225777799,156,Other
355123,2024-01-05 20:52:00,9.22325217843188,-79.78177497199421,8.480795591328766,209,Cargo
355123,2024-01-05 20:54:00,7.497298992336682,-80.11342840626507,18.710277798906045,237,Cargo
211888,2024-01-05 20:56:00,9.161973347470857,-79.57793907914167,9.719665372370002,315,Passenger
344555,2024-01-05 20:58:00,8.872708502896721,-78.1165847572909,9.807944293013291,16,Passenger
211888,2024-01-05 21:00:00,9.096543943004544,-77.8506517492854,8.600459900401756,183,Passenger
355123,2024-01-05 21:02:00,7.6339511057978955,-79.25691000438641,16.104556929132375,85,Passenger
311009,2024-01-05 21:04:00,9.018492043338332,-78.15622689203987,13.550522629363355,271,Other
211888,2024-01-05 21:06:00,8.525880111776315,-79.50332790573873,7.747178703571653,152,Passenger
311009,2024-01-05 21:08:00,7.204682564331816,-78.97362826172278,12.970618672117757,270,Other
344555,2024-01-05 21:10:00,9.222829816590682,-80.43944660071774,16.19633315926523,100,Other
344555,2024-01-05 21:12:00,9.192028161555351,-78.36401237404947,14.436085251214397,78,Other
311009,2024-01-05 21:14:00,8.429977830858371,-78.34386718242307,15.438741498838022,270,Other
311009,2024-01-05 21:16:00,8.131560778372316,-80.19938882099892,18.623272283174884,183,Cargo
211888,2024-01-05 21:18:00,8.001367560166827,-79.42358457064475,6.9361913231505845,81,Tanker
344555,2024-01-05 21:20:00,8.50684320722781,-79.04935997062577,13.978716581686747,36,Other
311009,2024-01-05 21:22:00,9.104226974234042,-78.17768065938832,8.932562565907368,127,Tanker
371987,2024-01-05 21:24:00,8.414819149348162,-78.02918040451316,8.75194085754463,64,Cargo
211888,2024-01-05 21:26:00,7.324129537359114,-78.34252386517421,12.63828470451718,288,Passenger
211888,2024-01-05 21:28:00,7.765422955916318,-79.85245914447464,7.747369219283968,130,Other
371987,2024-01-05 21:30:00,8.670616974985972,-79.43097781960087,11.288630879753589,304,Passenger
344555,2024-01-05 21:32:00,8.617061882274113,-79.75809138731675,17.203994022066098,181,Tanker
311009,2024-01-05 21:34:00,8.297245320462949,-78.58844407261559,15.196969934798002,148,Passenger
311009,2024-01-05 21:36:00,7.6011948633303,-78.55795126331272,6.704707120586511,109,Tanker
344555,2024-01-05 21:38:00,7.676449266442039,-80.45149252172675,5.750150943226226,104,Cargo
371987,2024-01-05 21:40:00,8.210624045394436,-78.30486618294871,11.037915712410594,26,Cargo
371987,2024-01-05 21:42:00,7.986240622469448,-79.81146854278053,9.51343425828356,114,Tanker
371987,2024-01-05 21:44:00,7.78984226535079,-78.09587234958751,14.235512933871709,226,Other
211888,2024-01-05 21:46:00,9.073645309162409,-78.00155627163004,7.789317914550581,128,Other
311009,2024-01-05 21:48:00,8.260046808183642,-78.10907185018607,12.948757509329836,259,Other
355123,2024-01-05 21:50:00,8.25767189109761,-79.27566094303691,13.561102338091839,23,Passenger
211888,2024-01-05 21:52:00,8.070139806989143,-79.45509324446392,11.61254981697654,109,Other
211888,2024-01-05 21:54:00,8.702257037738958,-79.19463674605099,12.211638775304374,156,Tanker
311009,2024-01-05 21:56:00,7.4391242145125895,-78.91828999597992,19.787630797206504,21,Tanker
344555,2024-01-05 21:58:00,9.358970173956328,-79.75024022377617,11.359234404063331,150,Cargo
311009,2024-01-05 22:00:00,7.261531670684573,-77.70509081957361,15.350008774009323,212,Tanker
344555,2024-01-05 22:02:00,8.775749435337508,-78.98780511969898,7.4995393895602,333,Other
311009,2024-01-05 22:04:00,8.760756673087212,-80.28040898315598,9.543232669413584,7,Other
211888,2024-01-05 22:06:00,7.284844426057517,-77.50839372763471,8.645315469278199,313,Cargo
371987,2024-01-05 22:08:00,9.48260688202074,-79.04768787884427,15.776639969436474,79,Other
211888,2024-01-05 22:10:00,7.085784695090869,-77.65903339155916,13.837199280810475,87,Cargo
211888,2024-01-05 22:12:00,7.911724914395136,-79.3291488466814,15.21711427464675,58,Cargo
355123,2024-01-05 22:14:00,8.061925627589076,-79.82571759218281,11.658771704025071,89,Tanker
211888,2024-01-05 22:16:00,9.007015433148686,-78.28935966963002,5.634760023193436,262,Tanker
211888,2024-01-05 22:18:00,7.074543452752378,-79.20251705945483,13.995104485416334,280,Other
211888,2024-01-05 22:20:00,8.392550396591638,-77.8556241472456,13.286775104250502,101,Other
355123,2024-01-05 22:22:00,7.510002545089703,-79.10652671895119,16.467528830973976,172,Passenger
344555,2024-01-05 22:24:00,8.431471900713138,-79.48497801816326,14.238576676329771,217,Passenger
355123,2024-01-05 22:26:00,8.615867225742345,-77.59996612109988,12.697789040648287,255,Cargo
371987,2024-01-05 22:28:00,7.085352791951145,-78.0088761544099,13.701653418749256,153,Passenger
344555,2024-01-05 22:30:00,7.168661610338241,-79.88320207789539,15.59364004814297,157,Other
355123,2024-01-05 22:32:00,7.2130610123436565,-79.03343432850076,15.391578457562977,193,Other
371987,2024-01-05 22:34:00,9.130693612169283,-80.1600502230386,10.241378621001838,234,Passenger
371987,2024-01-05 22:36:00,9.316667933359886,-80.17676638314515,6.3460914278280365,52,Other
311009,2024-01-05 22:38:00,8.094306681334423,-77.93979979326981,14.845296712500621,200,Other
311009,2024-01-05 22:40:00,9.186990733622268,-77.70452257809741,12.036273818201654,166,Cargo
211888,2024-01-05 22:42:00,8.190525444590115,-78.28350198992241,11.159640266715243,107,Other
344555,2024-01-05 22:44:00,8.002815735816421,-77.53228989602718,16.27704451838007,139,Cargo
355123,2024-01-05 22:46:00,8.328112397178817,-80.36416347814301,11.082843777364776,127,Other
211888,2024-01-05 22:48:00,8.975464045759967,-79.50547174699456,13.691402560896165,177,Tanker
344555,2024-01-05 22:50:00,7.559414594412052,-80.10362706919949,17.43154484611582,55,Other
311009,2024-01-05 22:52:00,7.754329545884142,-78.15394449023728,13.865275536093826,176,Other
355123,2024-01-05 22:54:00,9.122186151864101,-77.82876092542294,9.11988677093805,287,Cargo
371987,2024-01-05 22:56:00,9.289941102031207,-79.15864438201884,10.703590506779303,81,Passenger
371987,2024-01-05 22:58:00,7.307524648968734,-78.01238553909492,12.254207355303333,212,Other
211888,2024-01-05 23:00:00,8.762337497675032,-77.9571351562048,14.575536611763212,326,Passenger
211888,2024-01-05 23:02:00,7.024050470167631,-80.08092861589746,14.032715753264394,171,Passenger
355123,2024-01-05 23:04:00,7.615468036813507,-79.36904310627975,9.529532011536972,168,Tanker
371987,2024-01-05 23:06:00,7.171569595067459,-79.93591530637184,14.095127798019611,96,Other
211888,2024-01-05 23:08:00,8.28847861429485,-78.48984711726578,25.576489343053012,222,Other
371987,2024-01-05 23:10:00,7.858459300166249,-79.33800671584676,13.24438483474743,340,Other
311009,2024-01-05 23:12:00,7.343968759500574,-78.49667555600206,9.816141795066606,194,Other
211888,2024-01-05 23:14:00,7.000802067714752,-77.87237116653556,17.03011525228102,149,Passenger
344555,2024-01-05 23:16:00,7.970968034696552,-79.26174296885469,9.18375030430417,241,Tanker
211888,2024-01-05 23:18:00,7.736179251145566,-77.58422872412594,17.554477367793467,88,Other
311009,2024-01-05 23:20:00,7.116722190721949,-79.27415777781712,11.323565307775914,177,Other
355123,2024-01-05 23:22:00,9.129422252114313,-79.85879603455119,14.421216749956939,211,Other
371987,2024-01-05 23:24:00,8.026944721838912,-78.91218150567887,9.646152203893916,158,Passenger
355123,2024-01-05 23:26:00,8.93696103741172,-79.3028843986348,13.81696577818873,50,Tanker
211888,2024-01-05 23:28:00,8.055105163322786,-80.12499547541731,13.405110415247007,247,Passenger
344555,2024-01-05 23:30:00,7.168788284280373,-80.43042416926163,16.11017283635999,288,Tanker
355123,2024-01-05 23:32:00,7.98565774754456,-78.26798748229984,10.614799212433372,19,Passenger
344555,2024-01-05 23:34:00,9.215331026638484,-77.70142153982779,17.19363021908708,175,Other
211888,2024-01-05 23:36:00,7.019431006724499,-79.17857644211718,13.78727658825084,71,Cargo
344555,2024-01-05 23:38:00,9.23825856468454,-80.30377876794915,3.580001620601152,229,Cargo
344555,2024-01-05 23:40:00,8.641819485947403,-78.27807067204404,13.225779051476223,329,Tanker
311009,2024-01-05 23:42:00,9.489084056505519,-77.89878410137594,2.3124714146571197,120,Tanker
355123,2024-01-05 23:44:00,9.29029413619967,-79.52904074152752,6.629441377713141,141,Passenger
211888,2024-01-05 23:46:00,9.172380951030012,-79.83395418126486,10.772182227775767,61,Tanker
311009,2024-01-05 23:48:00,7.093774502026373,-79.48883020236387,4.900661861867452,178,Tanker
344555,2024-01-05 23:50:00,7.700619789743159,-77.77505424645568,8.843599116976447,205,Tanker
311009,2024-01-05 23:52:00,7.936859367222049,-79.24611661499937,11.547390300959279,126,Passenger
311009,2024-01-05 23:54:00,8.749556470880702,-78.53752620954674,11.586400823226807,197,Passenger
344555,2024-01-05 23:56:00,8.621601979188513,-80.27693470827333,8.206941331848876,97,Cargo
211888,2024-01-05 23:58:00,7.429239583403825,-79.65538327455589,12.489484267507233,126,Cargo
371987,2024-01-06 00:00:00,8.842089387560298,-79.8159223679955,,80,Passenger
311009,2024-01-06 00:02:00,7.389069982002,-80.31212727617849,11.595401970137392,230,Cargo
355123,2024-01-06 00:04:00,8.141082984249174,-80.13816276650012,9.837458320843218,347,Other
344555,2024-01-06 00:06:00,8.446848787934643,-79.25018697698208,13.512464542045478,293,Cargo
371987,2024-01-06 00:08:00,9.176706008846732,-78.82598545222402,7.844225815660112,142,Tanker
311009,2024-01-06 00:10:00,8.578305089036695,-79.56424346849388,16.284657359940013,35,Other
344555,2024-01-06 00:12:00,9.387109312927173,-79.2414949752822,16.76801716912316,227,Cargo
344555,2024-01-06 00:14:00,9.486233994289838,-78.22152225127176,19.72382816070728,8,Passenger
311009,2024-01-06 00:16:00,8.272056132629851,-79.75843951116555,13.99770422019026,235,Passenger
355123,2024-01-06 00:18:00,7.128699514232587,-80.3976328459491,7.787664197755754,226,Tanker
344555,2024-01-06 00:20:00,7.070797249795805,-79.72903354664462,16.050364537158757,314,Cargo
344555,2024-01-06 00:22:00,9.139120405435179,-77.73579604904754,5.659598107747501,236,Cargo
311009,2024-01-06 00:24:00,8.249625299757481,-80.44592430056684,16.83537549539098,337,Other
371987,2024-01-06 00:26:00,7.916984217077536,-80.11318105136483,12.583898874801843,309,Other
344555,2024-01-06 00:28:00,7.711140226968722,-80.30475816879667,10.018224951767131,144,Passenger
344555,2024-01-06 00:30:00,7.704474101798052,-79.36921913535839,10.371726885388817,81,Cargo
311009,2024-01-06 00:32:00,7.182049714072338,-78.55675637682427,11.289748942370267,3,Tanker
344555,2024-01-06 00:34:00,7.757482082553038,-77.76896751045189,16.545479949491714,83,Other
311009,2024-01-06 00:36:00,8.612015446598589,-78.11779994908711,4.6098324904463235,12,Tanker
355123,2024-01-06 00:38:00,7.963024868581408,-79.74788226072845,13.643510676729377,114,Cargo
311009,2024-01-06 00:40:00,9.369544529578821,-78.59548017138064,15.210903381657744,298,Tanker
371987,2024-01-06 00:42:00,8.670426069053487,-78.50846612905013,7.6552989366604,263,Cargo
344555,2024-01-06 00:44:00,9.15994164499417,-80.22846258377851,18.980739732688413,234,Tanker
